log10_fc_hz,pm_target_deg,log10_icp_a,log10_n,log10_kvco_hz,worst_phase_margin_deg,log10_worst_lock_time_s,worst_jitter_peaking_db
7.066130129433039642e+00,4.807259563498929822e+01,-2.301029995663981254e+00,1.669102734948305189e+00,7.740362689494244108e+00,4.622414453599347439e+01,-6.750653490352000574e+00,3.444676656370003087e+00
5.461026294520785918e+00,5.015400317280148101e+01,-2.391473966422805741e+00,2.778579693830046882e+00,7.602059991327962507e+00,4.825069723101012187e+01,-5.148418464914491288e+00,3.206241898022841319e+00
5.910193163777519132e+00,4.312707823164196697e+01,-3.200659450546418316e+00,2.275806079409149696e+00,7.740362689494244108e+00,4.144195016042257862e+01,-5.607281823628896156e+00,4.086873330259047421e+00
7.097479194783202772e+00,5.170918435793062429e+01,-2.425968732272281159e+00,1.512441304125471619e+00,7.301029995663981254e+00,4.977143735209534725e+01,-6.809883689386424521e+00,3.038550565995845609e+00
7.309818057506965339e+00,4.239011898510166532e+01,-2.329058719264224919e+00,1.784678506454175695e+00,7.301029995663981254e+00,4.073254905100890255e+01,-7.009166490802700267e+00,4.193256254650258086e+00
5.858996429769246284e+00,5.224577000265319526e+01,-2.301029995663981254e+00,2.690574988329422546e+00,7.602059991327962507e+00,5.029755583453825807e+01,-5.686464110075380773e+00,2.982580519302587163e+00
7.455519930834071829e+00,6.212436495403761683e+01,-1.903089986991943539e+00,1.681131526503684803e+00,7.301029995663981254e+00,6.014392360502824886e+01,-7.173679032362178631e+00,2.090445356713432457e+00
5.849084749744891454e+00,5.480983799057999306e+01,-3.200659450546418316e+00,2.381827289430737071e+00,7.602059991327962507e+00,5.282257084976595252e+01,-5.650710955487954656e+00,2.727528073483163951e+00
6.442476182778352545e+00,6.433780815035396472e+01,-2.328827157284916627e+00,1.592175821079321762e+00,7.740362689494244108e+00,6.239976274894115704e+01,-6.132576899659397895e+00,1.917537944476383149e+00
7.078054712149252303e+00,5.760152975536628617e+01,-3.028028723600243666e+00,1.629620971264998275e+00,7.301029995663981254e+00,5.559457524450743904e+01,-6.849594803173088664e+00,2.470435313232425045e+00
7.069961426617950018e+00,5.925898766124166173e+01,-2.391473966422805741e+00,1.717325648286921247e+00,7.740362689494244108e+00,5.725287640095592678e+01,-6.823198449743847149e+00,2.326456411022955972e+00
7.076704010804708567e+00,5.844752067087819114e+01,-2.028028723600243666e+00,1.963399180501926855e+00,7.301029995663981254e+00,5.643977044441237467e+01,-6.838731651975674453e+00,2.396233931450205912e+00
6.318006731522597619e+00,4.269596912447849490e+01,-2.301029995663981254e+00,2.114277878319793746e+00,7.602059991327962507e+00,4.102687644974446357e+01,-6.016164010000529139e+00,4.148782346835296231e+00
6.574982865999613679e+00,4.234451749175639179e+01,-2.659555885159881505e+00,1.870404725626177767e+00,7.602059991327962507e+00,4.068867571419872320e+01,-6.274671386976714338e+00,4.199926829215245405e+00
5.685363049639228450e+00,4.887745691352823485e+01,-2.391473966422805741e+00,2.474053763900818659e+00,7.602059991327962507e+00,4.700667700456037323e+01,-5.370249130243379021e+00,3.350350549585499049e+00
5.800706337990074069e+00,4.178849593145519492e+01,-2.358525889495900252e+00,2.571979443771893692e+00,7.602059991327962507e+00,4.015393099452387560e+01,-5.502405809781759416e+00,4.282096502310299257e+00
7.454579411060194616e+00,5.693125047700776520e+01,-2.028028723600243666e+00,1.523044579533961107e+00,7.301029995663981254e+00,5.492668605492184497e+01,-7.233626718930202593e+00,2.530441639048178537e+00
6.146457455464762631e+00,5.758328492778591112e+01,-2.659555885159881505e+00,2.179316897830663180e+00,7.602059991327962507e+00,5.557637512221236875e+01,-5.918686506895809885e+00,2.472056810209458000e+00
7.004963479220491784e+00,4.864605861217252425e+01,-2.425968732272281159e+00,1.802707610369634450e+00,7.301029995663981254e+00,4.678155891191047999e+01,-6.689688089465041010e+00,3.377230158930296433e+00
6.962737084159138057e+00,4.820796743812036311e+01,-2.425968732272281159e+00,1.962691576530644744e+00,7.301029995663981254e+00,4.635566659607709994e+01,-6.647150648124588557e+00,3.428647227366345973e+00
5.423917676428126278e+00,6.428311618536663730e+01,-3.508638306165727361e+00,2.463887594994460084e+00,7.602059991327962507e+00,6.234377535037347684e+01,-5.114650487560299830e+00,1.921721844570380977e+00
6.385806681985821243e+00,4.664467505428677185e+01,-2.301029995663981254e+00,1.960394145735801175e+00,7.740362689494244108e+00,4.483903120381697249e+01,-6.072435308566157097e+00,3.618417973547086497e+00
6.003759635428576935e+00,6.464935421409710159e+01,-3.026872146400301222e+00,2.559094444185304074e+00,7.602059991327962507e+00,6.271893225355711365e+01,-5.689520675942135952e+00,1.893761227000695158e+00
5.984490512115134386e+00,6.263608405945632285e+01,-2.725842150736319969e+00,2.341748914022991457e+00,7.602059991327962507e+00,6.066364022760853913e+01,-5.696186438941314378e+00,2.049782831866186150e+00
6.305572584860792418e+00,5.652134107195617219e+01,-2.391473966422805741e+00,2.229294354537583622e+00,7.602059991327962507e+00,5.451898449509019429e+01,-6.089418721736803874e+00,2.567590274322730792e+00
7.078977471615479189e+00,5.685157832383625021e+01,-2.425968732272281159e+00,1.584345405409957941e+00,7.301029995663981254e+00,5.484739916798542936e+01,-6.858702107514136337e+00,2.537634764117800312e+00
6.690207147377662977e+00,6.162585707314626404e+01,-2.659555885159881505e+00,1.580131713361820456e+00,7.740362689494244108e+00,5.963864318375337348e+01,-6.414868008627037987e+00,2.130473802241616532e+00
7.126683761295750763e+00,5.381171860513476446e+01,-2.725842150736319969e+00,1.498260760747378573e+00,7.740362689494244108e+00,5.183741515759621166e+01,-6.938552793753530956e+00,2.824539871705406657e+00
6.896956750766809918e+00,5.008943163933778209e+01,-2.551293680094920191e+00,1.710257817176242812e+00,7.740362689494244108e+00,4.818768199035611133e+01,-6.584180551207178489e+00,3.213393342011094056e+00
7.523790618033964428e+00,5.343047653917616202e+01,-2.204119982655924570e+00,1.691000855935306024e+00,7.301029995663981254e+00,5.146189358014459003e+01,-7.339005012317620924e+00,2.862324712844232621e+00
6.573567997109337924e+00,4.591156843320823810e+01,-2.903089986991943761e+00,1.942804375677444684e+00,7.740362689494244108e+00,4.412937645728348457e+01,-6.261713887450704341e+00,3.711153637385151693e+00
6.874039791567303048e+00,6.212047293057917585e+01,-2.659555885159881505e+00,1.838744253897839576e+00,7.740362689494244108e+00,6.013997483158885871e+01,-6.592815415339710938e+00,2.090756599390070747e+00
6.577433978171451479e+00,4.599747390372643707e+01,-2.659555885159881505e+00,1.623868529127711735e+00,7.740362689494244108e+00,4.421248482215591480e+01,-6.265376748571291010e+00,3.700173317256940653e+00
7.104549111667558314e+00,4.657081551008109699e+01,-1.903089986991943539e+00,1.870008825143403719e+00,7.301029995663981254e+00,4.476749082626014342e+01,-6.791457400740649852e+00,3.627662283460102888e+00
5.554635913525328483e+00,4.828678700571894922e+01,-3.508638306165727361e+00,2.407038082120591671e+00,7.602059991327962507e+00,4.643226197429351032e+01,-5.239322898329988654e+00,3.419345077746645423e+00
6.416704602811734048e+00,5.788715979485998275e+01,-2.358525889495900252e+00,2.070087015172164868e+00,7.602059991327962507e+00,5.587965587841955539e+01,-6.185526461443272339e+00,2.445134847773995368e+00
7.148041244899598468e+00,4.258516050237177808e+01,-1.903089986991943539e+00,1.964865049173817546e+00,7.301029995663981254e+00,4.092022869259395179e+01,-6.846755862068936160e+00,4.164841816653620299e+00
6.492175983439741671e+00,4.129337050639944806e+01,-2.425968732272281159e+00,2.293469690698764829e+00,7.740362689494244108e+00,3.967805968154530660e+01,-6.196226804130383847e+00,4.356905267765189826e+00
7.001456795277718470e+00,4.373121520006591112e+01,-1.903089986991943539e+00,2.136774546590558987e+00,7.301029995663981254e+00,4.202404024862212850e+01,-6.695909663963560021e+00,4.002006178127705205e+00
5.997139196377065495e+00,4.691834437232724042e+01,-2.328827157284916627e+00,2.389769572839630651e+00,7.602059991327962507e+00,4.510419476732934640e+01,-5.683132848622648226e+00,3.584355481762097284e+00
6.665120935175266936e+00,4.401295945738272763e+01,-2.391473966422805741e+00,1.905428899492747297e+00,7.740362689494244108e+00,4.229567929721730479e+01,-6.358715445719394843e+00,3.963148084078205624e+00
6.609706954479853458e+00,5.078178241097982948e+01,-2.358525889495900252e+00,1.694055343520626256e+00,7.740362689494244108e+00,4.886386056390225008e+01,-6.300978670248262858e+00,3.137417159255477372e+00
5.435214844995649663e+00,5.193018323434723982e+01,-3.508638306165727361e+00,2.257488503683473091e+00,7.602059991327962507e+00,4.998803409783167240e+01,-5.265302353773583022e+00,3.015396956175435239e+00
7.054496983170286839e+00,5.814801319262124935e+01,-3.026872146400301222e+00,1.614111582048014748e+00,7.740362689494244108e+00,5.614025657023233862e+01,-6.819916153370846779e+00,2.422286746986254791e+00
6.339789016795299936e+00,6.142570940630374565e+01,-3.200659450546418316e+00,1.860976597202823157e+00,7.740362689494244108e+00,5.943605593075056959e+01,-6.067064798182789431e+00,2.146639280969603547e+00
7.094473799021004723e+00,5.045268994990570377e+01,-2.425968732272281159e+00,1.723166571645630141e+00,7.301029995663981254e+00,4.854231270759237304e+01,-6.783787463276213181e+00,3.173338156034625879e+00
6.066667836976850303e+00,4.112987304228153107e+01,-2.551293680094920191e+00,2.319589907083407176e+00,7.602059991327962507e+00,3.952098112438326893e+01,-5.770826845586833898e+00,4.382000953860247350e+00
6.753285760580030050e+00,4.598606391994723452e+01,-1.903089986991943539e+00,1.961477885806398591e+00,7.301029995663981254e+00,4.420144561431808938e+01,-6.441175572673703442e+00,3.701629974780407117e+00
5.832933312097186018e+00,4.698616465085728322e+01,-2.504455662453551668e+00,2.219423012536536621e+00,7.602059991327962507e+00,4.516992866880784163e+01,-5.518612189666627366e+00,3.575960207063367591e+00
6.210107673403236994e+00,5.433080755955251817e+01,-2.463441557428470041e+00,2.164349929980473597e+00,7.602059991327962507e+00,5.234939292278829726e+01,-6.016501879151615384e+00,2.773694904071242640e+00
6.466798380893132858e+00,4.732864534186884953e+01,-3.200659450546418316e+00,1.947928387310470910e+00,7.740362689494244108e+00,4.550200627911743823e+01,-6.152074599189639947e+00,3.533982493393752478e+00
7.081135227839265411e+00,4.125089914532001245e+01,-2.028028723600243666e+00,1.817155526000817201e+00,7.301029995663981254e+00,3.963725289366084326e+01,-6.784868147194907273e+00,4.363410658418211518e+00
6.146405878532157807e+00,4.851924541679775160e+01,-2.391473966422805741e+00,2.254955797882653101e+00,7.602059991327962507e+00,4.665823565493042224e+01,-5.830711099314542345e+00,3.392042330236576753e+00
6.453347579835623016e+00,4.596612667190272106e+01,-2.391473966422805741e+00,1.833980803929254888e+00,7.740362689494244108e+00,4.418215678417658410e+01,-6.141144683010794303e+00,3.704176553539649142e+00
7.446002968955567347e+00,4.815783304691766631e+01,-2.425968732272281159e+00,1.505760638563137466e+00,7.301029995663981254e+00,4.630695357460430728e+01,-7.130827528684092975e+00,3.434575822519826183e+00
6.913327715734875589e+00,5.996357930596570895e+01,-3.508638306165727361e+00,1.607904698680022282e+00,7.740362689494244108e+00,5.796085678502942073e+01,-6.657849466981723197e+00,2.267022844020514682e+00
6.514435393219624615e+00,5.462850101412953308e+01,-2.463441557428470041e+00,1.776666307085665197e+00,7.740362689494244108e+00,5.264336807901474913e+01,-6.318128950929104093e+00,2.744886274921534142e+00
6.762224325067210273e+00,6.194382022789331188e+01,-3.028028723600243666e+00,1.934109260712617573e+00,7.301029995663981254e+00,5.996081072363011799e+01,-6.482965819392764395e+00,2.104904309368137216e+00
6.491865774861812710e+00,4.890968090282415659e+01,-2.463441557428470041e+00,2.087352973703536563e+00,7.602059991327962507e+00,4.703803552082914052e+01,-6.176270347756431356e+00,3.346622478251799038e+00
6.491718702656326556e+00,6.425918442726828061e+01,-2.725842150736319969e+00,1.687812586740476961e+00,7.740362689494244108e+00,6.231928076021645779e+01,-6.182475108532081265e+00,1.923553550846105686e+00
5.777740038693430336e+00,5.727921621571111643e+01,-2.425968732272281159e+00,2.625391811418838817e+00,7.602059991327962507e+00,5.527321995662060772e+01,-5.553382377062185959e+00,2.499177671816675605e+00
5.645480636290482579e+00,5.595075966720207106e+01,-2.391473966422805741e+00,2.293956322661626857e+00,7.602059991327962507e+00,5.395239669186091191e+01,-5.435492321466461441e+00,2.620082515896769770e+00
5.927904841592899210e+00,5.594415704374326737e+01,-3.508638306165727361e+00,2.532517613294794412e+00,7.602059991327962507e+00,5.394584645845912974e+01,-5.717912668249559793e+00,2.620695768421502869e+00
6.635279536599767880e+00,5.989747472404038575e+01,-2.725842150736319969e+00,1.868278563620909827e+00,7.740362689494244108e+00,5.789435523700666408e+01,-6.381124455630525993e+00,2.272552315148325786e+00
7.503738185135664374e+00,5.317333018572211500e+01,-2.425968732272281159e+00,1.479063990614823743e+00,7.301029995663981254e+00,5.120883891639218177e+01,-7.321687266917064285e+00,2.888026493627337210e+00
6.220420242945777112e+00,5.733433063005531238e+01,-2.806875401645538393e+00,2.020414980578537190e+00,7.602059991327962507e+00,5.532814528391324416e+01,-5.995378118639761666e+00,2.494248186556797364e+00
6.022499272970054385e+00,5.993517981955484686e+01,-2.602059991327962507e+00,2.204272582706514605e+00,7.740362689494244108e+00,5.793228473513488552e+01,-5.767680746812647641e+00,2.269397531569510740e+00
7.259835450041763671e+00,4.124965727602234722e+01,-2.505149978319905824e+00,1.876584069537746258e+00,7.301029995663981254e+00,3.963605972699437530e+01,-6.963559056444226236e+00,4.363601021135879776e+00
6.895854207028649263e+00,4.791248915583962997e+01,-2.358525889495900252e+00,1.774873209292785692e+00,7.740362689494244108e+00,4.606863927314537932e+01,-6.580389397977428168e+00,3.463722011558060032e+00
6.075599386884216635e+00,4.682747878696227417e+01,-2.504455662453551668e+00,2.400843771618397238e+00,7.602059991327962507e+00,4.501613796043386628e+01,-5.761809780567152650e+00,3.595632056025359180e+00
5.624326650840774100e+00,4.212916019196192963e+01,-2.903089986991943761e+00,2.304670729005813268e+00,7.602059991327962507e+00,4.048151469332947272e+01,-5.324490347926746026e+00,4.231569025486628277e+00
7.451379554433012586e+00,5.996636093827830649e+01,-2.505149978319905824e+00,1.582492600910485381e+00,7.301029995663981254e+00,5.796365548318104288e+01,-7.195900406844740083e+00,2.266790320522015900e+00
6.332464808903666587e+00,6.417305458167628274e+01,-3.026872146400301222e+00,2.182204550152124778e+00,7.602059991327962507e+00,6.223114550111117182e+01,-6.024463655266914408e+00,1.930150593697257166e+00
6.367306527668186611e+00,5.448475903148855082e+01,-3.508638306165727361e+00,1.903651521327471619e+00,7.740362689494244108e+00,5.250138835502627899e+01,-6.172356345746957906e+00,2.758746071260618660e+00
6.809278478644668731e+00,4.217285965426927419e+01,-2.328827157284916627e+00,1.780699100891725450e+00,7.740362689494244108e+00,4.052354637489929701e+01,-6.509744782722814094e+00,4.225129613944238471e+00
6.423764069568322910e+00,4.235838857485049402e+01,-2.504455662453551668e+00,2.026586024729916780e+00,7.602059991327962507e+00,4.070202085040168072e+01,-6.123546893156048831e+00,4.197896678658036507e+00
6.102279010316325802e+00,5.876471944735698827e+01,-2.725842150736319969e+00,1.946670476618538759e+00,7.740362689494244108e+00,5.675732564218975540e+01,-5.860920699819859081e+00,2.368819653460314090e+00
7.426647596414506225e+00,6.078340184696506299e+01,-2.425968732272281159e+00,1.640269038992529405e+00,7.301029995663981254e+00,5.878698662777762252e+01,-7.161835541498034807e+00,2.199013479346674682e+00
6.385410274158492605e+00,6.453554913262682646e+01,-2.328827157284916627e+00,2.126215535893154485e+00,7.602059991327962507e+00,6.260229415455538060e+01,-6.072433928469442854e+00,1.902435640388391302e+00
6.963947870440602372e+00,4.540185792753521099e+01,-3.508638306165727361e+00,1.681489916460410461e+00,7.740362689494244108e+00,4.363652111935130051e+01,-6.653272420795343756e+00,3.776934262329745717e+00
6.365437875904245146e+00,4.109964621991295530e+01,-2.903089986991943761e+00,2.170046174659241434e+00,7.602059991327962507e+00,3.949194423683837840e+01,-6.070038294166547388e+00,4.386656137458246008e+00
6.800548269808155410e+00,5.587379376071891812e+01,-2.425968732272281159e+00,1.686369080535681686e+00,7.301029995663981254e+00,5.387605018101288579e+01,-6.591237467062405209e+00,2.627237164861930374e+00
7.169530870351575658e+00,6.181415205251863654e+01,-2.505149978319905824e+00,1.560383268550804337e+00,7.301029995663981254e+00,5.982937905276133961e+01,-6.891592265299348874e+00,2.115315401317647392e+00
6.685900776641423349e+00,4.225326465264166842e+01,-3.508638306165727361e+00,1.937145287040245467e+00,7.740362689494244108e+00,4.060088886513477746e+01,-6.385616527989801838e+00,4.213306293157973670e+00
7.494324170604648394e+00,4.695959424350731837e+01,-2.124938736608299905e+00,1.527337163471092163e+00,7.301029995663981254e+00,4.514417462955401561e+01,-7.180488256101654976e+00,3.579247111362691580e+00
6.351923516422629312e+00,5.298286096662236844e+01,-2.725842150736319969e+00,2.189508931077957410e+00,7.740362689494244108e+00,5.102151977663507409e+01,-6.171926909349488177e+00,2.907177828113546969e+00
6.049692676842076011e+00,4.343213565844334312e+01,-3.200659450546418316e+00,2.350176773476966741e+00,7.602059991327962507e+00,4.173581170127079076e+01,-5.745497989073808043e+00,4.043654642860555981e+00
6.386196178288991554e+00,5.907137431698404839e+01,-2.358525889495900252e+00,2.159150937441150386e+00,7.602059991327962507e+00,5.706467110492241090e+01,-6.141458439999542662e+00,2.342486466013204982e+00
6.645154629780313016e+00,5.705278322847310335e+01,-2.391473966422805741e+00,1.724140765120550034e+00,7.740362689494244108e+00,5.504767219781160748e+01,-6.422834814542643933e+00,2.519494235388959336e+00
6.787533261803065265e+00,6.457262962603871870e+01,-2.124938736608299905e+00,1.859660656615744978e+00,7.301029995663981254e+00,6.264029160624860992e+01,-6.473945733790161583e+00,1.899607922270849958e+00
6.961777802086743350e+00,6.355602412392106260e+01,-2.726998727936262412e+00,1.981982128096374085e+00,7.301029995663981254e+00,6.160066823187381146e+01,-6.661956842276269164e+00,1.977759991753673896e+00
6.318098251260895637e+00,4.370345621216917920e+01,-3.508638306165727361e+00,2.262400670907096956e+00,7.740362689494244108e+00,4.199728306673506495e+01,-6.013015638380041494e+00,4.005854388743674832e+00
6.688546181569694049e+00,6.133625003509720841e+01,-2.028028723600243666e+00,1.968327905963249469e+00,7.301029995663981254e+00,5.934555753579783755e+01,-6.416499269014195761e+00,2.153882575627539264e+00
6.573263965653572960e+00,5.203308117276017697e+01,-2.602059991327962507e+00,1.678563129157755185e+00,7.740362689494244108e+00,5.008892574695917688e+01,-6.402742016797871472e+00,3.004665330737883444e+00
7.192608113584072704e+00,4.668546865678261781e+01,-2.028028723600243666e+00,2.030043210400714671e+00,7.301029995663981254e+00,4.487854817108649286e+01,-6.878814230001695229e+00,3.613321599699406139e+00
6.963666775084431215e+00,4.449672833290481577e+01,-3.026872146400301222e+00,1.622109247537161680e+00,7.740362689494244108e+00,4.276237016068006369e+01,-6.655628974798617037e+00,3.897268200516786241e+00
5.815846395522306089e+00,5.522675412761574876e+01,-2.504455662453551668e+00,2.567272651946410189e+00,7.602059991327962507e+00,5.323496123506893696e+01,-5.613385942761259351e+00,2.687915841214314927e+00
7.245206826316475279e+00,4.658879083681229361e+01,-2.726998727936262412e+00,1.965470646458114201e+00,7.301029995663981254e+00,4.478490081828209668e+01,-6.931595016963760791e+00,3.625410462121616550e+00
6.553770797970811302e+00,5.493880847819285407e+01,-2.391473966422805741e+00,2.212894449753858961e+00,7.740362689494244108e+00,5.295008430015732870e+01,-6.354026722358709911e+00,2.715230404010848364e+00
6.840004479504113277e+00,6.031406073455671191e+01,-2.725842150736319969e+00,1.740773820481573475e+00,7.740362689494244108e+00,5.831371967820859936e+01,-6.580518289177812896e+00,2.237821270023544251e+00
6.745281162634565675e+00,4.844526388147382079e+01,-2.391473966422805741e+00,1.914060750324799942e+00,7.740362689494244108e+00,4.658630571834319767e+01,-6.429923066361552308e+00,3.400710376234012511e+00
6.310531424278105206e+00,6.111449753657427664e+01,-3.026872146400301222e+00,2.151056722116392983e+00,7.602059991327962507e+00,5.912136567953211852e+01,-6.041750205840939358e+00,2.171885554052767731e+00
7.286183557670776523e+00,5.076786684075359801e+01,-2.204119982655924570e+00,1.833336737286656026e+00,7.301029995663981254e+00,4.885025871374443796e+01,-6.977422819868357884e+00,3.138929084815913928e+00
7.421989661429645224e+00,5.529461701085537584e+01,-2.505149978319905824e+00,1.643879604976627995e+00,7.301029995663981254e+00,5.330213825423763296e+01,-7.218846346544718351e+00,2.681506606895672107e+00
7.236474568196107349e+00,5.279144779832061829e+01,-2.204119982655924570e+00,1.685526785320867083e+00,7.301029995663981254e+00,5.083337344675925351e+01,-7.058530804163664740e+00,2.926522903161723921e+00
6.294996467303190180e+00,6.268800366845437111e+01,-3.200659450546418316e+00,1.917459140502191461e+00,7.740362689494244108e+00,6.071643104133784163e+01,-6.006048043250774349e+00,2.045691471120942406e+00
6.344968494019337157e+00,5.700004884208372857e+01,-3.026872146400301222e+00,2.284506444347045306e+00,7.602059991327962507e+00,5.499516888275320525e+01,-6.123334652128050948e+00,2.524240726140080326e+00
6.442640846674380306e+00,6.364011844625413516e+01,-2.504455662453551668e+00,2.119389226221346512e+00,7.602059991327962507e+00,6.168650062604007189e+01,-6.141565746283687233e+00,1.971224434617142141e+00
5.241303629171185641e+00,6.151587023921531738e+01,-2.806875401645538393e+00,2.533306302166173030e+00,7.602059991327962507e+00,5.952729602228833983e+01,-4.967276850759196449e+00,2.139350389614034675e+00
6.425073154904072048e+00,6.187981012203046305e+01,-2.725842150736319969e+00,1.648630224899714669e+00,7.740362689494244108e+00,5.989592163638957345e+01,-6.146473952550836728e+00,2.110040899502217737e+00
6.268980743487881924e+00,4.854673039232682186e+01,-2.903089986991943761e+00,1.558410999832777089e+00,7.740362689494244108e+00,4.668496136099824412e+01,-5.953377513537328802e+00,3.388827087431827145e+00
6.374456795626578298e+00,4.478922005429653552e+01,-2.551293680094920191e+00,1.793293528104571877e+00,7.740362689494244108e+00,4.304470915780819951e+01,-6.065529409924999449e+00,3.857945988780770996e+00
7.431912337721191975e+00,6.006207282834735395e+01,-2.204119982655924570e+00,1.651841999592254195e+00,7.301029995663981254e+00,5.805997241699878941e+01,-7.175751729732125384e+00,2.258797003902147882e+00
5.815504078511059660e+00,5.944874296416880100e+01,-2.602059991327962507e+00,2.275735730692396430e+00,7.602059991327962507e+00,5.744336236653015249e+01,-5.566057955061077145e+00,2.310304687149510983e+00
6.182444916345012587e+00,4.796864117265903360e+01,-2.391473966422805741e+00,1.922358460920402523e+00,7.602059991327962507e+00,4.612317167019261888e+01,-5.867183373276563252e+00,3.457031704749598866e+00
6.516868954490585786e+00,5.147624012035875296e+01,-3.026872146400301222e+00,1.988243390271956734e+00,7.740362689494244108e+00,4.954326927417733373e+01,-6.218530216220244711e+00,3.063111956014866077e+00
6.927437030290474418e+00,6.359238252517827306e+01,-2.124938736608299905e+00,1.576894756597225777e+00,7.301029995663981254e+00,6.163777444677856465e+01,-6.626993829787635626e+00,1.974933364457117646e+00
7.413704053673880523e+00,4.588556793809459577e+01,-2.204119982655924570e+00,1.677724320330719721e+00,7.301029995663981254e+00,4.410422505888649880e+01,-7.101727927818621389e+00,3.714482987041598072e+00
6.287886889755671227e+00,4.566935433532980682e+01,-2.425968732272281159e+00,2.083803060439540999e+00,7.602059991327962507e+00,4.389511717265216362e+01,-5.976697440587183330e+00,3.742277507607556952e+00
6.358523624902834293e+00,4.052204377124906642e+01,-2.659555885159881505e+00,1.760113924164007138e+00,7.740362689494244108e+00,3.893726837370095950e+01,-6.065393221245861000e+00,4.476553355694520064e+00
6.219057314070322029e+00,6.105603612374888911e+01,-2.301029995663981254e+00,2.282461408982254802e+00,7.602059991327962507e+00,5.906229337326334417e+01,-5.950938301983565104e+00,2.176643313368807231e+00
6.670919620299958552e+00,4.923468353894330107e+01,-2.725842150736319969e+00,1.859185687834482126e+00,7.740362689494244108e+00,4.735443519278965141e+01,-6.355741671941727233e+00,3.309362119905470578e+00
6.309461311332142053e+00,5.322180994915548524e+01,-2.301029995663981254e+00,2.111057471746856873e+00,7.602059991327962507e+00,5.125653305168586371e+01,-6.127479297344477160e+00,2.883167481178392944e+00
6.254268021372212161e+00,4.886607358870391238e+01,-2.806875401645538393e+00,2.125527393463632286e+00,7.602059991327962507e+00,4.699559994756336323e+01,-5.939118013753554415e+00,3.351668394556406305e+00
6.452682537721777578e+00,6.156374559936634228e+01,-3.026872146400301222e+00,2.098232276088033199e+00,7.602059991327962507e+00,5.957575759225125012e+01,-6.178003654158993996e+00,2.135484533027554477e+00
6.774926969081210615e+00,5.119020978511354514e+01,-2.726998727936262412e+00,1.835179200878817696e+00,7.301029995663981254e+00,4.926329181667611579e+01,-6.471232624197757133e+00,3.093492885175346263e+00
6.751707978762520490e+00,6.367197056828624113e+01,-2.204119982655924570e+00,1.904917655845983049e+00,7.301029995663981254e+00,6.171901883532336797e+01,-6.450604000631377843e+00,1.968751025477047056e+00
5.747142567452833362e+00,4.510440915710513821e+01,-2.504455662453551668e+00,2.577475105195324634e+00,7.602059991327962507e+00,4.334910818045872816e+01,-5.437406742346873934e+00,3.815996445771539403e+00
6.817284220032392206e+00,4.814113672560910118e+01,-2.551293680094920191e+00,1.663694349319257970e+00,7.740362689494244108e+00,4.629073175598901457e+01,-6.502050061951110571e+00,3.436552274813550412e+00
6.339609693725815731e+00,4.106817888155234186e+01,-2.425968732272281159e+00,2.098993592375152595e+00,7.740362689494244108e+00,3.946171673060337071e+01,-6.043970758630902829e+00,4.391507549234085594e+00
6.507057932509732190e+00,4.446007210308472679e+01,-2.725842150736319969e+00,1.929189496972749440e+00,7.740362689494244108e+00,4.272699561539073443e+01,-6.199438378939154504e+00,3.902223143783064785e+00
7.372149341971770298e+00,5.608587545181977418e+01,-3.028028723600243666e+00,1.755925104846827622e+00,7.301029995663981254e+00,5.408647120104012629e+01,-7.160794578037247504e+00,2.607554226619372972e+00
5.454356562875797287e+00,5.802632134286345433e+01,-2.602059991327962507e+00,2.307020475076640764e+00,7.602059991327962507e+00,5.601865285600769084e+01,-5.221134157982201707e+00,2.432919461367312408e+00
6.096994444040851668e+00,6.321058147160641028e+01,-3.026872146400301222e+00,2.223024038574799466e+00,7.602059991327962507e+00,6.124839671025466714e+01,-5.801624282893970808e+00,2.004690013876466281e+00
6.931602045232935438e+00,4.280735986772524626e+01,-2.204119982655924570e+00,1.818613986841034924e+00,7.301029995663981254e+00,4.113410048303609301e+01,-6.629844880676951213e+00,4.132699273927137540e+00
7.322202318388101538e+00,6.270925889802388298e+01,-3.028028723600243666e+00,1.758640303377109415e+00,7.301029995663981254e+00,6.073804612435222339e+01,-7.033237444978275299e+00,2.044017459580653284e+00
7.369097026682339902e+00,6.009613897071521649e+01,-2.329058719264224919e+00,1.534003075552771600e+00,7.301029995663981254e+00,5.809426228495399869e+01,-7.112276003718338124e+00,2.255955486481255434e+00
6.767948179349929205e+00,5.778153704019150894e+01,-2.551293680094920191e+00,1.909222311137334982e+00,7.740362689494244108e+00,5.577420323655678658e+01,-6.537445436740509486e+00,2.454472198344533673e+00
6.377341071791022387e+00,6.117948680140798956e+01,-3.026872146400301222e+00,1.931928346595852553e+00,7.602059991327962507e+00,5.918704979670891930e+01,-6.107264616436876459e+00,2.166602229211394448e+00
5.787692139858082285e+00,4.829402179567781417e+01,-2.602059991327962507e+00,2.321711850631256180e+00,7.602059991327962507e+00,4.643929324905207068e+01,-5.472404070119678110e+00,3.418492376339156813e+00
6.991523550722548386e+00,6.198768573457142850e+01,-2.463441557428470041e+00,1.689372404243809855e+00,7.740362689494244108e+00,6.000528810624825837e+01,-6.711619458314983966e+00,2.101387388838532377e+00
6.815876022225178410e+00,6.082346968911839724e+01,-2.425968732272281159e+00,1.848922133320523686e+00,7.301029995663981254e+00,5.882742907397988574e+01,-6.550408656009156338e+00,2.195715850495647992e+00
